"Accuracy","Regret","Method","Scenario","Data","Parameter"
0.492533333333333,29.2421986018774,"DTR-CF","non-linear","train","90"
0.515288888888889,22.533333949608,"DTR-CF","non-linear","train","90"
0.507111111111111,22.7579757728726,"DTR-CF","non-linear","train","90"
0.5136,34.7508774730132,"DTR-CF","non-linear","train","90"
0.509422222222222,23.0202202797441,"DTR-CF","non-linear","train","90"
0.510044444444444,22.1537889771484,"DTR-CF","non-linear","train","90"
0.518933333333333,21.6616072744498,"DTR-CF","non-linear","train","90"
0.486222222222222,28.285441558657,"DTR-CF","non-linear","train","90"
0.492177777777778,23.7804910616434,"DTR-CF","non-linear","train","100"
0.510666666666667,22.3883106916504,"DTR-CF","non-linear","train","100"
0.489511111111111,23.936143687507,"DTR-CF","non-linear","train","100"
0.506311111111111,22.2461186125008,"DTR-CF","non-linear","train","100"
0.509155555555556,22.6582483512549,"DTR-CF","non-linear","train","100"
0.5224,26.7378412787345,"DTR-CF","non-linear","train","100"
0.513333333333333,22.6693753107453,"DTR-CF","non-linear","train","100"
0.503644444444444,22.6237042594838,"DTR-CF","non-linear","train","100"
0.489777777777778,25.3037786475569,"DTR-CF","non-linear","train","100"
0.507022222222222,23.877988339776,"DTR-CF","non-linear","train","100"
0.568888888888889,38.5560706548034,"Q-Learning","non-linear interactions","train","10"
0.5672,37.7834976929138,"Q-Learning","non-linear interactions","train","10"
0.592533333333333,30.9202805653883,"Q-Learning","non-linear interactions","train","10"
0.583822222222222,36.3919052338572,"Q-Learning","non-linear interactions","train","10"
0.5632,40.2018377270954,"Q-Learning","non-linear interactions","train","10"
0.5744,36.601755688872,"Q-Learning","non-linear interactions","train","10"
0.5656,38.97344770202,"Q-Learning","non-linear interactions","train","10"
0.582044444444444,34.7024745293997,"Q-Learning","non-linear interactions","train","10"
0.575111111111111,36.2031601068886,"Q-Learning","non-linear interactions","train","10"
0.573333333333333,38.0454299591209,"Q-Learning","non-linear interactions","train","10"
0.579288888888889,34.7309685582344,"Q-Learning","non-linear interactions","train","20"
0.571644444444444,36.4485210371465,"Q-Learning","non-linear interactions","train","20"
0.573688888888889,37.95368979234,"Q-Learning","non-linear interactions","train","20"
0.576,37.8935479547326,"Q-Learning","non-linear interactions","train","20"
0.576088888888889,34.569733731898,"Q-Learning","non-linear interactions","train","20"
0.569866666666667,38.1585854521264,"Q-Learning","non-linear interactions","train","20"
0.579466666666667,36.7160563481089,"Q-Learning","non-linear interactions","train","20"
0.578044444444444,36.8704007511715,"Q-Learning","non-linear interactions","train","20"
0.5872,33.8796267423138,"Q-Learning","non-linear interactions","train","20"
0.589155555555556,36.3590166414522,"Q-Learning","non-linear interactions","train","20"
0.566311111111111,38.44110840505,"Q-Learning","non-linear interactions","train","30"
0.581866666666667,35.1848516762344,"Q-Learning","non-linear interactions","train","30"
0.574488888888889,38.0288228516425,"Q-Learning","non-linear interactions","train","30"
0.582044444444444,35.8755461916022,"Q-Learning","non-linear interactions","train","30"
0.5632,38.7933003565963,"Q-Learning","non-linear interactions","train","30"
0.564711111111111,37.8945273016127,"Q-Learning","non-linear interactions","train","30"
0.579111111111111,34.9357451307265,"Q-Learning","non-linear interactions","train","30"
0.579733333333333,34.9994708542784,"Q-Learning","non-linear interactions","train","30"
0.5856,36.9721203490743,"Q-Learning","non-linear interactions","train","30"
0.583555555555556,36.9287493126858,"Q-Learning","non-linear interactions","train","30"
0.578488888888889,37.4700588119948,"Q-Learning","non-linear interactions","train","40"
0.588977777777778,33.4152141336818,"Q-Learning","non-linear interactions","train","40"
0.580444444444444,36.3648149743419,"Q-Learning","non-linear interactions","train","40"
0.574755555555556,38.4347690790966,"Q-Learning","non-linear interactions","train","40"
0.575111111111111,45.2077958065968,"Q-Learning","non-linear interactions","train","40"
0.566044444444444,58.1704543116091,"Q-Learning","non-linear interactions","train","40"
0.566577777777778,36.5873136879778,"Q-Learning","non-linear interactions","train","40"
0.580088888888889,35.4180612425034,"Q-Learning","non-linear interactions","train","40"
0.578311111111111,35.2085244259403,"Q-Learning","non-linear interactions","train","40"
0.576711111111111,38.1102982974413,"Q-Learning","non-linear interactions","train","40"
0.576355555555556,36.3542477586684,"Q-Learning","non-linear interactions","train","50"
0.575111111111111,35.680906631926,"Q-Learning","non-linear interactions","train","50"
0.585066666666667,34.1094971808429,"Q-Learning","non-linear interactions","train","50"
0.584622222222222,35.8713967059929,"Q-Learning","non-linear interactions","train","50"
0.586133333333333,34.8912836582818,"Q-Learning","non-linear interactions","train","50"
0.563377777777778,39.61092032172,"Q-Learning","non-linear interactions","train","50"
0.579377777777778,36.6258180262779,"Q-Learning","non-linear interactions","train","50"
0.570133333333333,39.3904655461121,"Q-Learning","non-linear interactions","train","50"
0.586222222222222,36.3583680704607,"Q-Learning","non-linear interactions","train","50"
0.570133333333333,38.4369959687938,"Q-Learning","non-linear interactions","train","50"
0.571377777777778,37.1185168437203,"Q-Learning","non-linear interactions","train","60"
0.584177777777778,38.0421756181232,"Q-Learning","non-linear interactions","train","60"
0.570666666666667,37.6919666254783,"Q-Learning","non-linear interactions","train","60"
0.566933333333333,37.0988682583253,"Q-Learning","non-linear interactions","train","60"
0.573777777777778,37.1366248406978,"Q-Learning","non-linear interactions","train","60"
0.564355555555556,39.2762245109994,"Q-Learning","non-linear interactions","train","60"
0.574755555555556,36.7779185194827,"Q-Learning","non-linear interactions","train","60"
0.573066666666667,37.3986970776477,"Q-Learning","non-linear interactions","train","60"
0.584088888888889,35.6582073167513,"Q-Learning","non-linear interactions","train","60"
0.564355555555556,39.1446060733423,"Q-Learning","non-linear interactions","train","60"
0.576,36.2091197318751,"Q-Learning","non-linear interactions","train","70"
0.573866666666667,37.2980932415082,"Q-Learning","non-linear interactions","train","70"
0.590844444444444,32.3033473578784,"Q-Learning","non-linear interactions","train","70"
0.567111111111111,38.133258452169,"Q-Learning","non-linear interactions","train","70"
0.573422222222222,36.803335559309,"Q-Learning","non-linear interactions","train","70"
0.567111111111111,37.9116507835507,"Q-Learning","non-linear interactions","train","70"
0.572444444444444,37.1907712089596,"Q-Learning","non-linear interactions","train","70"
0.566488888888889,38.0185817130166,"Q-Learning","non-linear interactions","train","70"
0.5688,35.7395069917706,"Q-Learning","non-linear interactions","train","70"
0.573422222222222,36.6624429410849,"Q-Learning","non-linear interactions","train","70"
0.564,39.2688675177902,"Q-Learning","non-linear interactions","train","80"
0.571822222222222,37.7159260027852,"Q-Learning","non-linear interactions","train","80"
0.580888888888889,37.6266595712896,"Q-Learning","non-linear interactions","train","80"
0.573244444444444,35.430112387194,"Q-Learning","non-linear interactions","train","80"
0.566577777777778,39.1187469687676,"Q-Learning","non-linear interactions","train","80"
0.572711111111111,36.632270398462,"Q-Learning","non-linear interactions","train","80"
0.577333333333333,37.2018196457824,"Q-Learning","non-linear interactions","train","80"
0.567555555555556,37.9684837023865,"Q-Learning","non-linear interactions","train","80"
0.573688888888889,38.9792708122292,"Q-Learning","non-linear interactions","train","80"
0.568088888888889,37.4433925279297,"Q-Learning","non-linear interactions","train","80"
0.574666666666667,35.8799102587423,"Q-Learning","non-linear interactions","train","90"
0.574666666666667,36.8203361073102,"Q-Learning","non-linear interactions","train","90"
0.571822222222222,38.8062237953405,"Q-Learning","non-linear interactions","train","90"
0.567733333333333,38.5106051721293,"Q-Learning","non-linear interactions","train","90"
0.578488888888889,37.1444317100793,"Q-Learning","non-linear interactions","train","90"
0.579288888888889,34.5179487597633,"Q-Learning","non-linear interactions","train","90"
0.573688888888889,35.6814475296246,"Q-Learning","non-linear interactions","train","90"
0.580888888888889,36.874021677671,"Q-Learning","non-linear interactions","train","90"
0.574755555555556,36.6405221944459,"Q-Learning","non-linear interactions","train","90"
0.573511111111111,37.3041228798925,"Q-Learning","non-linear interactions","train","90"
0.570666666666667,38.0826235803487,"Q-Learning","non-linear interactions","train","100"
0.579022222222222,41.4046624402006,"Q-Learning","non-linear interactions","train","100"
0.587111111111111,36.7477324157103,"Q-Learning","non-linear interactions","train","100"
0.576088888888889,36.9808699406417,"Q-Learning","non-linear interactions","train","100"
0.577422222222222,43.1483705611999,"Q-Learning","non-linear interactions","train","100"
0.571288888888889,37.4494831101982,"Q-Learning","non-linear interactions","train","100"
0.580711111111111,36.7555958433751,"Q-Learning","non-linear interactions","train","100"
0.589777777777778,35.1974059117763,"Q-Learning","non-linear interactions","train","100"
0.571733333333333,38.2733279542087,"Q-Learning","non-linear interactions","train","100"
0.582844444444444,36.543396227895,"Q-Learning","non-linear interactions","train","100"
0.580266666666667,35.6945429261895,"DWOLS","non-linear interactions","train","10"
0.571111111111111,37.075670040631,"DWOLS","non-linear interactions","train","10"
0.582933333333333,35.2772860737983,"DWOLS","non-linear interactions","train","10"
0.575288888888889,36.6517254116975,"DWOLS","non-linear interactions","train","10"
0.570133333333333,37.9687463311901,"DWOLS","non-linear interactions","train","10"
0.577422222222222,36.4105933550558,"DWOLS","non-linear interactions","train","10"
0.574844444444444,37.1146821544972,"DWOLS","non-linear interactions","train","10"
0.576088888888889,36.2397162243606,"DWOLS","non-linear interactions","train","10"
0.578488888888889,38.7006628214848,"DWOLS","non-linear interactions","train","10"
0.579288888888889,35.4071162824023,"DWOLS","non-linear interactions","train","10"
0.572711111111111,36.5833832371298,"DWOLS","non-linear interactions","train","20"
0.601866666666667,30.8982091571753,"DWOLS","non-linear interactions","train","20"
0.581155555555556,36.4853840929166,"DWOLS","non-linear interactions","train","20"
0.575822222222222,36.2957630229439,"DWOLS","non-linear interactions","train","20"
0.585777777777778,33.4317161198759,"DWOLS","non-linear interactions","train","20"
0.583822222222222,34.3241410350688,"DWOLS","non-linear interactions","train","20"
0.573955555555556,37.2679136874851,"DWOLS","non-linear interactions","train","20"
0.566755555555556,40.7225129037196,"DWOLS","non-linear interactions","train","20"
0.568355555555556,41.0932206354651,"DWOLS","non-linear interactions","train","20"
0.579111111111111,34.6368982224626,"DWOLS","non-linear interactions","train","20"
0.574311111111111,40.7062950034491,"DWOLS","non-linear interactions","train","30"
0.5816,36.1104170215491,"DWOLS","non-linear interactions","train","30"
0.591822222222222,31.5700309513065,"DWOLS","non-linear interactions","train","30"
0.574133333333333,38.7242426316786,"DWOLS","non-linear interactions","train","30"
0.576711111111111,34.7993475009289,"DWOLS","non-linear interactions","train","30"
0.571644444444444,41.1309240380143,"DWOLS","non-linear interactions","train","30"
0.573066666666667,38.1478254687946,"DWOLS","non-linear interactions","train","30"
0.569955555555556,38.1835476652399,"DWOLS","non-linear interactions","train","30"
0.583377777777778,35.0027307334491,"DWOLS","non-linear interactions","train","30"
0.569244444444444,38.4161415798754,"DWOLS","non-linear interactions","train","30"
0.584266666666667,35.6299959403872,"DWOLS","non-linear interactions","train","40"
0.583022222222222,33.594699027533,"DWOLS","non-linear interactions","train","40"
0.566755555555556,38.2703804000024,"DWOLS","non-linear interactions","train","40"
0.582222222222222,36.1834312875314,"DWOLS","non-linear interactions","train","40"
0.596622222222222,32.200682910036,"DWOLS","non-linear interactions","train","40"
0.586133333333333,33.0031291642485,"DWOLS","non-linear interactions","train","40"
0.566666666666667,43.7178488789428,"DWOLS","non-linear interactions","train","40"
0.5744,36.0159382014181,"DWOLS","non-linear interactions","train","40"
0.570222222222222,38.0010795052071,"DWOLS","non-linear interactions","train","40"
0.573333333333333,38.9783226832845,"DWOLS","non-linear interactions","train","40"
0.572088888888889,40.6108607393614,"DWOLS","non-linear interactions","train","50"
0.571733333333333,38.2033343211526,"DWOLS","non-linear interactions","train","50"
0.552444444444444,41.2752324321122,"DWOLS","non-linear interactions","train","50"
0.572711111111111,39.1619624884336,"DWOLS","non-linear interactions","train","50"
0.583377777777778,34.2864740735978,"DWOLS","non-linear interactions","train","50"
0.582044444444444,33.0235167295487,"DWOLS","non-linear interactions","train","50"
0.573688888888889,35.7985270534003,"DWOLS","non-linear interactions","train","50"
0.582755555555556,34.3271856250158,"DWOLS","non-linear interactions","train","50"
0.570933333333333,37.2287824773658,"DWOLS","non-linear interactions","train","50"
0.593066666666667,31.5849265531567,"DWOLS","non-linear interactions","train","50"
0.566044444444444,35.7501072716407,"DWOLS","non-linear interactions","train","60"
0.566933333333333,38.924631918391,"DWOLS","non-linear interactions","train","60"
0.574755555555556,34.7045033505349,"DWOLS","non-linear interactions","train","60"
0.568355555555556,37.8365061132176,"DWOLS","non-linear interactions","train","60"
0.572177777777778,35.7898420757809,"DWOLS","non-linear interactions","train","60"
0.566044444444444,37.9184288610538,"DWOLS","non-linear interactions","train","60"
0.563022222222222,36.665705850127,"DWOLS","non-linear interactions","train","60"
0.592,31.9735199239894,"DWOLS","non-linear interactions","train","60"
0.576622222222222,35.6078175747294,"DWOLS","non-linear interactions","train","60"
