"Accuracy","Regret","Approach","Scenario","Data"
0.678933333333333,27.1196440063088,"k-NN Regression","linear interactions","test"
0.697866666666667,25.7242139319216,"k-NN Regression","linear interactions","test"
0.707733333333333,24.9627219348504,"k-NN Regression","linear interactions","test"
0.689066666666667,27.3307593869315,"k-NN Regression","linear interactions","test"
0.670666666666667,28.1601338583072,"k-NN Regression","linear interactions","test"
0.697333333333333,24.358770078871,"k-NN Regression","linear interactions","test"
0.846666666666667,2.37415410385425,"DTR-CT","linear interactions","test"
0.834133333333333,3.50105439993047,"DTR-CT","linear interactions","test"
0.809333333333333,2.79572039482261,"DTR-CT","linear interactions","test"
0.7896,3.45787296307909,"DTR-CT","linear interactions","test"
0.873066666666667,1.95715966931201,"DTR-CT","linear interactions","test"
0.869066666666667,2.43995843507575,"DTR-CT","linear interactions","test"
0.810133333333333,3.07183336260495,"DTR-CT","linear interactions","test"
0.7984,3.46271960147483,"DTR-CT","linear interactions","test"
0.817066666666667,2.72062434897912,"DTR-CT","linear interactions","test"
0.826133333333333,4.68894786810009,"DTR-CT","linear interactions","test"
0.8128,3.19548223568804,"DTR-CT","linear interactions","test"
0.869866666666667,2.87985860908338,"DTR-CT","linear interactions","test"
0.8424,2.31905572165229,"DTR-CT","linear interactions","test"
0.872533333333333,1.68773890373441,"DTR-CT","linear interactions","test"
0.839733333333333,2.77354198661719,"DTR-CT","linear interactions","test"
0.847466666666667,2.38505452172249,"DTR-CT","linear interactions","test"
0.8136,5.72897309847479,"DTR-CT","linear interactions","test"
0.848,3.80042659613689,"DTR-CT","linear interactions","test"
0.835466666666667,3.39912524237557,"DTR-CT","linear interactions","test"
0.813333333333333,4.39995618949591,"DTR-CT","linear interactions","test"
0.883466666666667,1.41993406641672,"DTR-CT","linear interactions","test"
0.8688,2.19452136403279,"DTR-CT","linear interactions","test"
0.8312,2.68967206415809,"DTR-CT","linear interactions","test"
0.796266666666667,3.46847307141749,"DTR-CT","linear interactions","test"
0.852266666666667,2.0696380880715,"DTR-CT","linear interactions","test"
0.814933333333333,3.35164980750622,"DTR-CT","linear interactions","test"
0.813066666666667,2.99478922689656,"DTR-CT","linear interactions","test"
0.7792,6.18299412807882,"DTR-CT","linear interactions","test"
0.793866666666667,3.36695284335125,"DTR-CT","linear interactions","test"
0.846933333333333,3.21696858963256,"DTR-CT","linear interactions","test"
0.809066666666667,2.88278652362206,"DTR-CT","linear interactions","test"
0.849866666666667,2.4507226018909,"DTR-CT","linear interactions","test"
0.817866666666667,3.54046845057996,"DTR-CT","linear interactions","test"
0.791466666666667,3.66787470478422,"DTR-CT","linear interactions","test"
0.8184,3.32495150099776,"DTR-CT","linear interactions","test"
0.852266666666667,2.18847021976359,"DTR-CT","linear interactions","test"
0.856266666666667,2.04610751156207,"DTR-CT","linear interactions","test"
0.814933333333333,4.86814550937707,"DTR-CT","linear interactions","test"
0.8248,3.21051918864405,"DTR-CT","linear interactions","test"
0.813333333333333,3.46496804969583,"DTR-CT","linear interactions","test"
0.838666666666667,3.68394872521823,"DTR-CT","linear interactions","test"
0.850133333333333,2.61749808426856,"DTR-CT","linear interactions","test"
0.794133333333333,4.62238877758668,"DTR-CT","linear interactions","test"
0.805333333333333,3.29865878236432,"DTR-CT","linear interactions","test"
0.834666666666667,3.11855827300905,"DTR-CT","linear interactions","test"
0.805066666666667,3.63643637604782,"DTR-CT","linear interactions","test"
0.8104,3.28003113546151,"DTR-CT","linear interactions","test"
0.843466666666667,2.57299149554393,"DTR-CT","linear interactions","test"
0.789333333333333,4.8781241029481,"DTR-CT","linear interactions","test"
0.8512,2.11491543647236,"DTR-CT","linear interactions","test"
0.8008,3.26722478594999,"DTR-CT","linear interactions","test"
0.878133333333333,2.29126101764825,"DTR-CT","linear interactions","test"
0.825066666666667,2.8270266789454,"DTR-CT","linear interactions","test"
0.8888,1.83349571466431,"DTR-CT","linear interactions","test"
0.834133333333333,2.46587589593838,"DTR-CT","linear interactions","test"
0.893866666666667,1.3550018446109,"DTR-CT","linear interactions","test"
0.8264,3.93543464348391,"DTR-CT","linear interactions","test"
0.842666666666667,2.79942590460149,"DTR-CT","linear interactions","test"
0.885333333333333,1.49741838217827,"DTR-CT","linear interactions","test"
0.8376,2.50342227808438,"DTR-CT","linear interactions","test"
0.8392,3.54435569748503,"DTR-CT","linear interactions","test"
0.829333333333333,2.83423339953302,"DTR-CT","linear interactions","test"
0.839466666666667,2.84017127846342,"DTR-CT","linear interactions","test"
0.793866666666667,3.59532544286463,"DTR-CT","linear interactions","test"
0.877066666666667,1.90169225552829,"DTR-CT","linear interactions","test"
0.857333333333333,2.33572572817754,"DTR-CT","linear interactions","test"
0.815466666666667,2.79903467938341,"DTR-CT","linear interactions","test"
0.7824,3.68901625270474,"DTR-CT","linear interactions","test"
0.838933333333333,2.80006503386385,"DTR-CT","linear interactions","test"
0.798666666666667,3.51309637477223,"DTR-CT","linear interactions","test"
0.834133333333333,2.31713315231468,"DTR-CT","linear interactions","test"
0.904533333333333,1.16685111022727,"DTR-CT","linear interactions","test"
0.810133333333333,4.10721953947366,"DTR-CT","linear interactions","test"
0.857066666666667,2.33137834024318,"DTR-CT","linear interactions","test"
0.825066666666667,2.94919775146424,"DTR-CT","linear interactions","test"
0.816533333333333,2.79036868591469,"DTR-CT","linear interactions","test"
0.8496,2.14427324532929,"DTR-CT","linear interactions","test"
0.837866666666667,2.66789822075487,"DTR-CT","linear interactions","test"
0.8656,2.56784366086608,"DTR-CT","linear interactions","test"
0.858133333333333,2.29295804651052,"DTR-CT","linear interactions","test"
0.884533333333333,1.44727430348011,"DTR-CT","linear interactions","test"
0.827733333333333,2.68008081263034,"DTR-CT","linear interactions","test"
0.864266666666667,1.95874736095903,"DTR-CT","linear interactions","test"
0.8992,1.32602258456853,"DTR-CT","linear interactions","test"
0.833333333333333,2.02312889449751,"DTR-CT","linear interactions","test"
0.855733333333333,2.13920456405382,"DTR-CT","linear interactions","test"
0.8032,4.01830890093442,"DTR-CT","linear interactions","test"
0.861066666666667,1.97880539675961,"DTR-CT","linear interactions","test"
0.832,2.94210081265341,"DTR-CT","linear interactions","test"
0.782666666666667,6.57160840393472,"DTR-CT","linear interactions","test"
0.8312,2.80604908805874,"DTR-CT","linear interactions","test"
0.804266666666667,3.24717461151106,"DTR-CT","linear interactions","test"
0.813066666666667,2.96969754380869,"DTR-CT","linear interactions","test"
0.857066666666667,2.30146550814447,"DTR-CT","linear interactions","test"
0.852533333333333,3.74106098372672,"DTR-CT","linear interactions","test"
0.8232,2.58563080800502,"DTR-CT","linear interactions","test"
0.8512,2.47208063360596,"DTR-CT","linear interactions","test"
0.8072,3.99786626176323,"DTR-CT","linear interactions","test"
0.8744,1.9284657120762,"DTR-CT","linear interactions","test"
0.873333333333333,2.28419109119114,"DTR-CT","linear interactions","test"
0.842666666666667,2.72632401931752,"DTR-CF","linear interactions","test"
0.837866666666667,2.9783750420274,"DTR-CF","linear interactions","test"
0.853866666666667,2.55030771301261,"DTR-CF","linear interactions","test"
0.875733333333333,2.20121037877886,"DTR-CF","linear interactions","test"
0.857066666666667,2.39037924229788,"DTR-CF","linear interactions","test"
0.847733333333333,2.73606813232257,"DTR-CF","linear interactions","test"
0.829333333333333,3.08619399667789,"DTR-CF","linear interactions","test"
0.847733333333333,2.61389955195118,"DTR-CF","linear interactions","test"
0.8312,2.91165410320221,"DTR-CF","linear interactions","test"
0.834933333333333,2.95929726386739,"DTR-CF","linear interactions","test"
0.833866666666667,2.95821934606039,"DTR-CF","linear interactions","test"
0.840266666666667,2.94502140175129,"DTR-CF","linear interactions","test"
0.838933333333333,3.07072511491075,"DTR-CF","linear interactions","test"
0.8816,1.95148521659144,"DTR-CF","linear interactions","test"
0.8376,2.97116640061058,"DTR-CF","linear interactions","test"
0.837333333333333,3.01682552285211,"DTR-CF","linear interactions","test"
0.828266666666667,2.92400765017318,"DTR-CF","linear interactions","test"
0.834133333333333,3.0087329838278,"DTR-CF","linear interactions","test"
0.829066666666667,3.16393195129693,"DTR-CF","linear interactions","test"
0.829333333333333,3.01049349022416,"DTR-CF","linear interactions","test"
0.8616,2.47114280507277,"DTR-CF","linear interactions","test"
0.885333333333333,1.8954831144631,"DTR-CF","linear interactions","test"
0.820533333333333,3.33773816429107,"DTR-CF","linear interactions","test"
0.876533333333333,2.115192729187,"DTR-CF","linear interactions","test"
0.8256,3.1478505896488,"DTR-CF","linear interactions","test"
0.838933333333333,2.94388215599743,"DTR-CF","linear interactions","test"
0.848,2.67806161864408,"DTR-CF","linear interactions","test"
0.8368,2.81885134404386,"DTR-CF","linear interactions","test"
0.8328,2.98895110819751,"DTR-CF","linear interactions","test"
0.842666666666667,2.98986491997689,"DTR-CF","linear interactions","test"
0.8384,2.84140311358581,"DTR-CF","linear interactions","test"
0.862666666666667,2.40800150904908,"DTR-CF","linear interactions","test"
0.857066666666667,2.33609437098738,"DTR-CF","linear interactions","test"
0.872533333333333,2.00817899631496,"DTR-CF","linear interactions","test"
0.8512,2.53240715344492,"DTR-CF","linear interactions","test"
0.8408,2.70170315138837,"DTR-CF","linear interactions","test"
0.842666666666667,2.82216575934597,"DTR-CF","linear interactions","test"
0.8352,2.99518033294407,"DTR-CF","linear interactions","test"
0.8304,3.190896883414,"DTR-CF","linear interactions","test"
0.839733333333333,2.96929050573403,"DTR-CF","linear interactions","test"
0.834933333333333,2.87328452048049,"DTR-CF","linear interactions","test"
0.833066666666667,2.79053707111228,"DTR-CF","linear interactions","test"
0.854933333333333,2.55742859442343,"DTR-CF","linear interactions","test"
0.8448,2.67659631934228,"DTR-CF","linear interactions","test"
0.865333333333333,2.28536133070204,"DTR-CF","linear interactions","test"
0.841866666666667,2.84053456911939,"DTR-CF","linear interactions","test"
0.835733333333333,3.00373169418156,"DTR-CF","linear interactions","test"
0.832266666666667,2.90983790651648,"DTR-CF","linear interactions","test"
0.842666666666667,2.773815160899,"DTR-CF","linear interactions","test"
0.834133333333333,2.86674648564285,"DTR-CF","linear interactions","test"
0.8368,2.90743003022986,"DTR-CF","linear interactions","test"
0.848533333333333,2.61711205908711,"DTR-CF","linear interactions","test"
0.885866666666667,1.80527932873887,"DTR-CF","linear interactions","test"
0.831466666666667,2.79412468063535,"DTR-CF","linear interactions","test"
0.833866666666667,2.86937254780293,"DTR-CF","linear interactions","test"
0.8184,3.10903561352133,"DTR-CF","linear interactions","test"
0.865066666666667,2.01941836918051,"DTR-CF","linear interactions","test"
0.828266666666667,3.11815040733115,"DTR-CF","linear interactions","test"
0.8376,3.10820902837692,"DTR-CF","linear interactions","test"
0.844,2.61938537941922,"DTR-CF","linear interactions","test"
0.856266666666667,2.51797148409949,"DTR-CF","linear interactions","test"
0.836533333333333,2.92955005615683,"DTR-CF","linear interactions","test"
0.830933333333333,3.09603297068927,"DTR-CF","linear interactions","test"
